timeStampNs,gameTime,objectName,posX,posY,posZ,
943597300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
976479700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1014243900,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1025479600,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1038852200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1053233800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1066738000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1080797700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1094702400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1108480000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1122734700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1136306600,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1150428200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1164146400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1178026400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1192506200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1206216500,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1219774200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1233805500,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1247634300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1261699000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1275274100,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1289950500,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1303299800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1317255800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1331367100,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1345474200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1358938700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1372894200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1386712500,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1401021800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1414434200,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1428586600,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1442613500,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1456227000,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1470425600,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1484250200,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1498001900,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1512540400,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1526085800,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1539760300,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1553825600,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1567770900,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1581772800,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
