timeStampNs,gameTime,buttonSelection,
10048485300,0.0000,StartButton
204725415700,194.6627,Dine In
212869536000,202.8070,No Standing Table
217938087400,207.8753,Yes Take Out
248497991200,238.4354,MenuTakeOut
353904836100,343.8428,ExitButton
