timeStampNs,gameTime,hand,objectName
129556599100,122.5482,left,SaltShaker_StandingTable_1
129570124900,122.5619,left,SaltShaker_StandingTable_1
129584339300,122.5759,left,SaltShaker_StandingTable_1
129598075500,122.5897,left,SaltShaker_StandingTable_1
131213200300,124.2047,left,SaltShaker_StandingTable_1
131226908000,124.2187,left,SaltShaker_StandingTable_1
131241201200,124.2327,left,SaltShaker_StandingTable_1
131463959600,124.4556,left,SaltShaker_StandingTable_1
131477809500,124.4693,left,SaltShaker_StandingTable_1
131491518500,124.4833,left,SaltShaker_StandingTable_1
131505898300,124.4975,left,SaltShaker_StandingTable_1
131519673700,124.5113,left,SaltShaker_StandingTable_1
131533524200,124.5251,left,SaltShaker_StandingTable_1
131547171800,124.5389,left,SaltShaker_StandingTable_1
131561294700,124.5528,left,SaltShaker_StandingTable_1
131602877600,124.5945,left,SaltShaker_StandingTable_1
134860801800,127.8524,left,Vase_1
134874771900,127.8663,left,Vase_1
134888360700,127.8802,left,Vase_1
134902524700,127.8941,left,Vase_1
134916570300,127.9081,left,Vase_1
134930894100,127.9226,left,Vase_1
134944671400,127.9362,left,Vase_1
134958172200,127.9497,left,Vase_1
134972534600,127.9641,left,Vase_1
134985987000,127.9776,left,Vase_1
135000374000,127.9919,left,Vase_1
135014093100,128.0056,left,Vase_1
135027696500,128.0194,left,Vase_1
135041874000,128.0334,left,Vase_1
135055689600,128.0473,left,Vase_1
135069421400,128.0612,left,Vase_1
135083566500,128.0752,left,Vase_1
135098364400,128.0899,left,Vase_1
135111264100,128.1031,left,Vase_1
135125280700,128.1169,left,Vase_1
135139621100,128.1311,left,Vase_1
135153532100,128.1451,left,Vase_1
135167222500,128.1590,left,Vase_1
135181112100,128.1727,left,Vase_1
135194850800,128.1864,left,Vase_1
135208857600,128.2005,left,Vase_1
135222797400,128.2144,left,Vase_1
135236760600,128.2283,left,Vase_1
135250403000,128.2422,left,Vase_1
135264750000,128.2563,left,Vase_1
135278751000,128.2703,left,Vase_1
135292597700,128.2842,left,Vase_1
135306662800,128.2984,left,Vase_1
135320287500,128.3117,left,Vase_1
135334079300,128.3257,left,Vase_1
135347892500,128.3396,left,Vase_1
135361997500,128.3536,left,Vase_1
135375957400,128.3674,left,Vase_1
135389573300,128.3813,left,Vase_1
135403848800,128.3954,left,Vase_1
135417797100,128.4093,left,Vase_1
135431879800,128.4236,left,Vase_1
135445554200,128.4371,left,Vase_1
135459438500,128.4510,left,Vase_1
135473247400,128.4648,left,Vase_1
135487508400,128.4791,left,Vase_1
135501278400,128.4928,left,Vase_1
135515038900,128.5066,left,Vase_1
135528951100,128.5207,left,Vase_1
135543152900,128.5346,left,Vase_1
135556990800,128.5486,left,Vase_1
135571124200,128.5628,left,Vase_1
135584812000,128.5764,left,Vase_1
135598782300,128.5903,left,Vase_1
135612500000,128.6041,left,Vase_1
135626940700,128.6187,left,Vase_1
135640459100,128.6320,left,Vase_1
135654315700,128.6458,left,Vase_1
135668019100,128.6598,left,Vase_1
135682373000,128.6740,left,Vase_1
135696590300,128.6881,left,Vase_1
135709912000,128.7016,left,Vase_1
135724145300,128.7157,left,Vase_1
135737902700,128.7294,left,Vase_1
135751769500,128.7435,left,Vase_1
135765745000,128.7572,left,Vase_1
135779624100,128.7712,left,Vase_1
135793537700,128.7852,left,Vase_1
135807359400,128.7991,left,Vase_1
135821503800,128.8131,left,Vase_1
135835436700,128.8271,left,Vase_1
135849350600,128.8411,left,Vase_1
135863131300,128.8547,left,Vase_1
135877471400,128.8689,left,Vase_1
135890783400,128.8826,left,Vase_1
135904882800,128.8965,left,Vase_1
135918840400,128.9104,left,Vase_1
135932747600,128.9243,left,Vase_1
135946943300,128.9386,left,Vase_1
135960599200,128.9522,left,Vase_1
135974568300,128.9661,left,Vase_1
135988416800,128.9801,left,Vase_1
136002645200,128.9943,left,Vase_1
136016262200,129.0079,left,Vase_1
136030304900,129.0221,left,Vase_1
136044483200,129.0360,left,Vase_1
136058170800,129.0497,left,Vase_1
136071777700,129.0636,left,Vase_1
136085883800,129.0775,left,Vase_1
136099972600,129.0914,left,Vase_1
136114189600,129.1057,left,Vase_1
136128027900,129.1198,left,Vase_1
136142089700,129.1336,left,Vase_1
136155575900,129.1471,left,Vase_1
136169220100,129.1610,left,Vase_1
136183572400,129.1752,left,Vase_1
136197413000,129.1890,left,Vase_1
136211469100,129.2032,left,Vase_1
136225221500,129.2168,left,Vase_1
136239004500,129.2306,left,Vase_1
136253214500,129.2448,left,Vase_1
136266751500,129.2585,left,Vase_1
136280879100,129.2724,left,Vase_1
136295068800,129.2866,left,Vase_1
136308428400,129.3002,left,Vase_1
136322677100,129.3141,left,Vase_1
136336654300,129.3282,left,Vase_1
136350360400,129.3421,left,Vase_1
136364439300,129.3560,left,Vase_1
136378525700,129.3700,left,Vase_1
136392837200,129.3843,left,Vase_1
136406380000,129.3981,left,Vase_1
136420566500,129.4122,left,Vase_1
136434409100,129.4259,left,Vase_1
136447717800,129.4395,left,Vase_1
136462372000,129.4539,left,Vase_1
136475897000,129.4675,left,Vase_1
136489513700,129.4812,left,Vase_1
136503590800,129.4952,left,Vase_1
136517548600,129.5091,left,Vase_1
136531501200,129.5233,left,Vase_1
136545451100,129.5370,left,Vase_1
136559368700,129.5509,left,Vase_1
136573323900,129.5649,left,Vase_1
136587297200,129.5791,left,Vase_1
136601205800,129.5927,left,Vase_1
136614953600,129.6065,left,Vase_1
136629207300,129.6210,left,Vase_1
136642843600,129.6344,left,Vase_1
136656756200,129.6483,left,Vase_1
136670489200,129.6623,left,Vase_1
136684580100,129.6761,left,Vase_1
136698949600,129.6905,left,Vase_1
136712531100,129.7041,left,Vase_1
136726233400,129.7180,left,Vase_1
136740333400,129.7318,left,Vase_1
136754382800,129.7460,left,Vase_1
136768087000,129.7598,left,Vase_1
136782533900,129.7741,left,Vase_1
136795985600,129.7876,left,Vase_1
136809590600,129.8014,left,Vase_1
136823955300,129.8154,left,Vase_1
136838119800,129.8298,left,Vase_1
136851488600,129.8433,left,Vase_1
136865893100,129.8575,left,Vase_1
136879645800,129.8712,left,Vase_1
136893440600,129.8851,left,Vase_1
136907331800,129.8991,left,Vase_1
136921383700,129.9130,left,Vase_1
136935406200,129.9270,left,Vase_1
136948994200,129.9408,left,Vase_1
136963100200,129.9547,left,Vase_1
136977563700,129.9691,left,Vase_1
136990951000,129.9827,left,Vase_1
137004842300,129.9965,left,Vase_1
137018911500,130.0105,left,Vase_1
137032706900,130.0243,left,Vase_1
137046965500,130.0386,left,Vase_1
137060761000,130.0523,left,Vase_1
137074498500,130.0661,left,Vase_1
137088433600,130.0802,left,Vase_1
137102532900,130.0940,left,Vase_1
137116290800,130.1079,left,Vase_1
137130096900,130.1219,left,Vase_1
137144603500,130.1361,left,Vase_1
137158415500,130.1499,left,Vase_1
137171801400,130.1636,left,Vase_1
137186191200,130.1777,left,Vase_1
137200169800,130.1917,left,Vase_1
137214234700,130.2057,left,Vase_1
137227599300,130.2194,left,Vase_1
137241803100,130.2334,left,Vase_1
137255810100,130.2474,left,Vase_1
137269241900,130.2610,left,Vase_1
137283457400,130.2750,left,Vase_1
137297172200,130.2888,left,Vase_1
137311078800,130.3028,left,Vase_1
137325056500,130.3166,left,Vase_1
137339339200,130.3309,left,Vase_1
137353327700,130.3449,left,Vase_1
137366745200,130.3586,left,Vase_1
137380945100,130.3725,left,Vase_1
137395360900,130.3870,left,Vase_1
137408899300,130.4006,left,Vase_1
137422906000,130.4145,left,Vase_1
137436866200,130.4285,left,Vase_1
137450411500,130.4422,left,Vase_1
137465010100,130.4566,left,Vase_1
137478651800,130.4703,left,Vase_1
137492030100,130.4838,left,Vase_1
137506036400,130.4977,left,Vase_1
137519974300,130.5116,left,Vase_1
137534704400,130.5263,left,Vase_1
137548038100,130.5398,left,Vase_1
137561927900,130.5535,left,Vase_1
137576110900,130.5676,left,Vase_1
137589627200,130.5814,left,Vase_1
137603808100,130.5954,left,Vase_1
137617375800,130.6090,left,Vase_1
137631131000,130.6229,left,Vase_1
137645549600,130.6372,left,Vase_1
137659152800,130.6507,left,Vase_1
137673368700,130.6650,left,Vase_1
137687164700,130.6790,left,Vase_1
137700934300,130.6926,left,Vase_1
137715379000,130.7069,left,Vase_1
137728990400,130.7207,left,Vase_1
137742590800,130.7342,left,Vase_1
137757119900,130.7487,left,Vase_1
137770945900,130.7627,left,Vase_1
137784383100,130.7760,left,Vase_1
137798861400,130.7905,left,Vase_1
137812416700,130.8040,left,Vase_1
137826114800,130.8178,left,Vase_1
137840750600,130.8322,left,Vase_1
137854389800,130.8459,left,Vase_1
137868261900,130.8601,left,Vase_1
137882341000,130.8739,left,Vase_1
137895900600,130.8875,left,Vase_1
137909844200,130.9016,left,Vase_1
137923789400,130.9154,left,Vase_1
137938293600,130.9298,left,Vase_1
137951520800,130.9433,left,Vase_1
137965634600,130.9573,left,Vase_1
137979890200,130.9715,left,Vase_1
137994079100,130.9856,left,Vase_1
138007441700,130.9992,left,Vase_1
138021722700,131.0133,left,Vase_1
138035248300,131.0269,left,Vase_1
138049307800,131.0410,left,Vase_1
138063497700,131.0551,left,Vase_1
138076902600,131.0685,left,Vase_1
138090751700,131.0826,left,Vase_1
138104887000,131.0964,left,Vase_1
138118658600,131.1103,left,Vase_1
138133078200,131.1246,left,Vase_1
138146795000,131.1386,left,Vase_1
138160594800,131.1521,left,Vase_1
138174414200,131.1660,left,Vase_1
138188182700,131.1800,left,Vase_1
138202308300,131.1939,left,Vase_1
138216128000,131.2077,left,Vase_1
138230382200,131.2221,left,Vase_1
138243933500,131.2355,left,Vase_1
138258181600,131.2498,left,Vase_1
138271771500,131.2635,left,Vase_1
138285779700,131.2774,left,Vase_1
138299690400,131.2913,left,Vase_1
138313950800,131.3056,left,Vase_1
138327410300,131.3191,left,Vase_1
138341670900,131.3333,left,Vase_1
138355831400,131.3474,left,Vase_1
138369500000,131.3613,left,Vase_1
138383300400,131.3748,left,Vase_1
138397561300,131.3891,left,Vase_1
138411628600,131.4034,left,Vase_1
138425068500,131.4167,left,Vase_1
138439106200,131.4306,left,Vase_1
138452903100,131.4445,left,Vase_1
138466938500,131.4587,left,Vase_1
138481116600,131.4727,left,Vase_1
138494996000,131.4866,left,Vase_1
138508826500,131.5006,left,Vase_1
138522834600,131.5145,left,Vase_1
138536643000,131.5282,left,Vase_1
138550192200,131.5419,left,Vase_1
138564440900,131.5561,left,Vase_1
138578081700,131.5697,left,Vase_1
138591922300,131.5837,left,Vase_1
138606253200,131.5978,left,Vase_1
138620508900,131.6121,left,Vase_1
138634373600,131.6259,left,Vase_1
138647562600,131.6394,left,Vase_1
138661947000,131.6534,left,Vase_1
138675927000,131.6676,left,Vase_1
138689248100,131.6810,left,Vase_1
138703861600,131.6955,left,Vase_1
138717303200,131.7089,left,Vase_1
138731215200,131.7229,left,Vase_1
138745275500,131.7368,left,Vase_1
138759030000,131.7506,left,Vase_1
138773188400,131.7647,left,Vase_1
138786714900,131.7785,left,Vase_1
138801140600,131.7927,left,Vase_1
138814752500,131.8063,left,Vase_1
138828490800,131.8202,left,Vase_1
138842621300,131.8341,left,Vase_1
138856489000,131.8481,left,Vase_1
138870408500,131.8621,left,Vase_1
138884544300,131.8761,left,Vase_1
138898380600,131.8899,left,Vase_1
138912703600,131.9042,left,Vase_1
138925998800,131.9178,left,Vase_1
138940217200,131.9317,left,Vase_1
138954376700,131.9459,left,Vase_1
138967811100,131.9596,left,Vase_1
138982456800,131.9738,left,Vase_1
138995892100,131.9874,left,Vase_1
139009491200,132.0013,left,Vase_1
139023719900,132.0152,left,Vase_1
139037972700,132.0295,left,Vase_1
139051627600,132.0432,left,Vase_1
139065458400,132.0570,left,Vase_1
139079331500,132.0709,left,Vase_1
139093324500,132.0849,left,Vase_1
139107048100,132.0988,left,Vase_1
139121214000,132.1127,left,Vase_1
139135309900,132.1269,left,Vase_1
139148929600,132.1407,left,Vase_1
139162953100,132.1544,left,Vase_1
139176734600,132.1683,left,Vase_1
139190789400,132.1826,left,Vase_1
139204678100,132.1962,left,Vase_1
139218655500,132.2101,left,Vase_1
139232595000,132.2241,left,Vase_1
139246192600,132.2379,left,Vase_1
139260365000,132.2519,left,Vase_1
139274377100,132.2659,left,Vase_1
139288555000,132.2803,left,Vase_1
139302211400,132.2937,left,Vase_1
139316063400,132.3076,left,Vase_1
139330009600,132.3217,left,Vase_1
139344218400,132.3357,left,Vase_1
139357886000,132.3495,left,Vase_1
139371543500,132.3633,left,Vase_1
139385820900,132.3773,left,Vase_1
139399866200,132.3914,left,Vase_1
139413588500,132.4052,left,Vase_1
