timeStampNs,gameTime,hand,objectName
73681235000,67.1743,left,SaltShaker_StandingTable_1
73695047700,67.1880,left,SaltShaker_StandingTable_1
73709418900,67.2023,left,SaltShaker_StandingTable_1
73723016400,67.2161,left,SaltShaker_StandingTable_1
73736991500,67.2299,left,SaltShaker_StandingTable_1
73750832900,67.2437,left,SaltShaker_StandingTable_1
73765203200,67.2581,left,SaltShaker_StandingTable_1
73778488700,67.2716,left,SaltShaker_StandingTable_1
73793081900,67.2859,left,SaltShaker_StandingTable_1
73806435100,67.2994,left,SaltShaker_StandingTable_1
73820294700,67.3134,left,SaltShaker_StandingTable_1
74739253300,68.2323,left,SaltShaker_StandingTable_1
74753379900,68.2463,left,SaltShaker_StandingTable_1
74767662100,68.2606,left,SaltShaker_StandingTable_1
74781170900,68.2743,left,SaltShaker_StandingTable_1
74795482700,68.2883,left,SaltShaker_StandingTable_1
74809363100,68.3023,left,SaltShaker_StandingTable_1
74822930600,68.3160,left,SaltShaker_StandingTable_1
74836855300,68.3298,left,SaltShaker_StandingTable_1
74850924700,68.3438,left,SaltShaker_StandingTable_1
74865388900,68.3583,left,SaltShaker_StandingTable_1
74878521600,68.3716,left,SaltShaker_StandingTable_1
74892719500,68.3856,left,SaltShaker_StandingTable_1
78930639100,72.4235,left,Vase_1
78944411700,72.4373,left,Vase_1
78957993500,72.4511,left,Vase_1
78972912000,72.4658,left,Vase_1
78986343000,72.4793,left,Vase_1
79000041700,72.4931,left,Vase_1
79014043000,72.5070,left,Vase_1
79027981900,72.5208,left,Vase_1
79041864700,72.5350,left,Vase_1
79055997700,72.5488,left,Vase_1
79072273700,72.5652,left,Vase_1
79085452000,72.5783,left,Vase_1
79098409000,72.5915,left,Vase_1
79112555100,72.6055,left,Vase_1
79126320500,72.6193,left,Vase_1
79139987800,72.6330,left,Vase_1
79153919000,72.6468,left,Vase_1
79167646200,72.6605,left,Vase_1
79181181300,72.6743,left,Vase_1
79195899200,72.6888,left,Vase_1
79209129500,72.7021,left,Vase_1
79222685600,72.7158,left,Vase_1
79236719900,72.7297,left,Vase_1
79250724600,72.7436,left,Vase_1
79264603200,72.7575,left,Vase_1
79278404200,72.7715,left,Vase_1
79292476900,72.7854,left,Vase_1
79306373300,72.7992,left,Vase_1
79320009300,72.8131,left,Vase_1
79334886900,72.8279,left,Vase_1
79347895500,72.8409,left,Vase_1
79361865200,72.8549,left,Vase_1
79376166300,72.8691,left,Vase_1
79389935000,72.8828,left,Vase_1
79403654700,72.8968,left,Vase_1
79417850500,72.9107,left,Vase_1
79431992800,72.9250,left,Vase_1
79445880900,72.9388,left,Vase_1
79459472500,72.9526,left,Vase_1
79473654600,72.9666,left,Vase_1
79487402500,72.9804,left,Vase_1
79501087600,72.9942,left,Vase_1
79515213900,73.0082,left,Vase_1
79529116700,73.0220,left,Vase_1
79542798300,73.0359,left,Vase_1
79556970300,73.0499,left,Vase_1
79571088000,73.0640,left,Vase_1
79585108000,73.0779,left,Vase_1
79598606400,73.0917,left,Vase_1
79612754100,73.1057,left,Vase_1
79627188600,73.1201,left,Vase_1
79641088800,73.1341,left,Vase_1
79654449700,73.1474,left,Vase_1
79668634400,73.1616,left,Vase_1
79682244900,73.1754,left,Vase_1
79696531200,73.1894,left,Vase_1
79710275500,73.2031,left,Vase_1
79723928700,73.2170,left,Vase_1
79738611700,73.2316,left,Vase_1
79752207300,73.2451,left,Vase_1
79765957700,73.2589,left,Vase_1
79779622700,73.2728,left,Vase_1
79793644900,73.2866,left,Vase_1
79808512000,73.3014,left,Vase_1
79820982000,73.3141,left,Vase_1
79835267100,73.3281,left,Vase_1
79849363100,73.3423,left,Vase_1
79863176600,73.3562,left,Vase_1
79877322800,73.3702,left,Vase_1
79890870100,73.3838,left,Vase_1
79904995700,73.3979,left,Vase_1
79918742200,73.4118,left,Vase_1
79932637300,73.4256,left,Vase_1
79946618300,73.4395,left,Vase_1
79960835800,73.4539,left,Vase_1
79974449800,73.4673,left,Vase_1
79988542000,73.4815,left,Vase_1
80001994800,73.4951,left,Vase_1
80016443800,73.5094,left,Vase_1
80030582100,73.5234,left,Vase_1
80044344600,73.5373,left,Vase_1
80057980300,73.5511,left,Vase_1
80071801500,73.5647,left,Vase_1
80086117600,73.5790,left,Vase_1
80100091200,73.5932,left,Vase_1
80113433200,73.6064,left,Vase_1
80127476000,73.6204,left,Vase_1
80141343600,73.6344,left,Vase_1
80155807700,73.6487,left,Vase_1
80169554500,73.6625,left,Vase_1
80183275200,73.6764,left,Vase_1
80197464900,73.6903,left,Vase_1
80211171200,73.7040,left,Vase_1
80225395900,73.7184,left,Vase_1
80239051700,73.7322,left,Vase_1
80253011500,73.7459,left,Vase_1
80266780400,73.7597,left,Vase_1
80280610000,73.7738,left,Vase_1
80294864700,73.7878,left,Vase_1
80308863600,73.8017,left,Vase_1
80322677500,73.8158,left,Vase_1
80337438200,73.8304,left,Vase_1
80350626300,73.8435,left,Vase_1
80364436500,73.8573,left,Vase_1
80377951900,73.8711,left,Vase_1
80392343700,73.8853,left,Vase_1
80406245500,73.8992,left,Vase_1
80419942200,73.9130,left,Vase_1
80434889800,73.9278,left,Vase_1
80448172400,73.9411,left,Vase_1
80461524400,73.9546,left,Vase_1
80475904800,73.9688,left,Vase_1
80489568400,73.9825,left,Vase_1
80503540100,73.9967,left,Vase_1
80517480700,74.0104,left,Vase_1
80531427900,74.0243,left,Vase_1
80545476600,74.0384,left,Vase_1
80559363500,74.0525,left,Vase_1
80573327700,74.0663,left,Vase_1
80587343100,74.0802,left,Vase_1
80600992200,74.0941,left,Vase_1
80615013000,74.1079,left,Vase_1
80629216200,74.1221,left,Vase_1
80642996300,74.1360,left,Vase_1
80657067200,74.1500,left,Vase_1
80670621200,74.1635,left,Vase_1
80684441100,74.1774,left,Vase_1
80698616400,74.1917,left,Vase_1
80712385100,74.2054,left,Vase_1
80726491800,74.2195,left,Vase_1
80739902300,74.2330,left,Vase_1
80754387800,74.2473,left,Vase_1
80768075900,74.2610,left,Vase_1
80781537800,74.2747,left,Vase_1
80796174600,74.2891,left,Vase_1
80810226200,74.3031,left,Vase_1
80823539600,74.3167,left,Vase_1
80837617700,74.3306,left,Vase_1
80851741200,74.3447,left,Vase_1
80865865300,74.3587,left,Vase_1
80879313200,74.3724,left,Vase_1
80893384800,74.3863,left,Vase_1
80907566500,74.4005,left,Vase_1
80921326200,74.4144,left,Vase_1
80935123200,74.4281,left,Vase_1
80949158300,74.4421,left,Vase_1
80963221500,74.4564,left,Vase_1
80976815500,74.4697,left,Vase_1
80991186800,74.4841,left,Vase_1
81005064700,74.4980,left,Vase_1
81018549900,74.5117,left,Vase_1
81032793100,74.5257,left,Vase_1
81046565700,74.5395,left,Vase_1
81060457400,74.5536,left,Vase_1
81075368300,74.5683,left,Vase_1
81088706500,74.5816,left,Vase_1
81102054200,74.5952,left,Vase_1
81116028500,74.6090,left,Vase_1
81130116700,74.6231,left,Vase_1
81143960900,74.6370,left,Vase_1
81157919700,74.6509,left,Vase_1
81172070700,74.6650,left,Vase_1
81185780700,74.6787,left,Vase_1
81199531400,74.6926,left,Vase_1
81213623800,74.7066,left,Vase_1
81227527900,74.7205,left,Vase_1
81241770100,74.7349,left,Vase_1
81255344400,74.7482,left,Vase_1
81269349600,74.7623,left,Vase_1
81283135600,74.7763,left,Vase_1
81297060700,74.7900,left,Vase_1
81311051200,74.8039,left,Vase_1
81324980600,74.8179,left,Vase_1
81338539200,74.8317,left,Vase_1
81352821100,74.8458,left,Vase_1
81366681500,74.8595,left,Vase_1
81380362600,74.8735,left,Vase_1
81394512600,74.8874,left,Vase_1
81408012600,74.9010,left,Vase_1
81422184800,74.9152,left,Vase_1
81436390600,74.9293,left,Vase_1
81450372100,74.9433,left,Vase_1
81464246000,74.9572,left,Vase_1
81477779500,74.9708,left,Vase_1
81492117600,74.9850,left,Vase_1
81505891400,74.9987,left,Vase_1
81519226400,75.0123,left,Vase_1
81533327000,75.0262,left,Vase_1
81547637900,75.0406,left,Vase_1
81561301200,75.0544,left,Vase_1
81575145400,75.0681,left,Vase_1
81589364900,75.0822,left,Vase_1
81603043900,75.0961,left,Vase_1
81617164100,75.1101,left,Vase_1
81630756800,75.1237,left,Vase_1
81645339400,75.1381,left,Vase_1
81658931900,75.1520,left,Vase_1
81672810900,75.1657,left,Vase_1
81686855100,75.1797,left,Vase_1
81700782000,75.1938,left,Vase_1
81714692700,75.2076,left,Vase_1
81728827900,75.2217,left,Vase_1
81742005300,75.2351,left,Vase_1
81756571000,75.2493,left,Vase_1
81770343400,75.2632,left,Vase_1
81783795800,75.2769,left,Vase_1
81798347000,75.2912,left,Vase_1
81812056500,75.3049,left,Vase_1
81826273600,75.3192,left,Vase_1
81839908400,75.3330,left,Vase_1
81854058700,75.3469,left,Vase_1
81867605700,75.3604,left,Vase_1
81881852800,75.3750,left,Vase_1
81895396300,75.3883,left,Vase_1
81910051600,75.4029,left,Vase_1
81923386400,75.4164,left,Vase_1
81937388000,75.4302,left,Vase_1
81951344500,75.4443,left,Vase_1
81964994400,75.4579,left,Vase_1
81979090600,75.4721,left,Vase_1
81993206700,75.4861,left,Vase_1
82006773100,75.4997,left,Vase_1
84415288000,77.9082,left,PepperShaker_StandingTable_1
84429567700,77.9224,left,PepperShaker_StandingTable_1
84443420200,77.9364,left,PepperShaker_StandingTable_1
84457361400,77.9503,left,PepperShaker_StandingTable_1
84471236500,77.9642,left,PepperShaker_StandingTable_1
84484967700,77.9778,left,PepperShaker_StandingTable_1
84498905200,77.9919,left,PepperShaker_StandingTable_1
84513337900,78.0062,left,PepperShaker_StandingTable_1
84526921900,78.0198,left,PepperShaker_StandingTable_1
84540765400,78.0338,left,PepperShaker_StandingTable_1
84554569800,78.0475,left,PepperShaker_StandingTable_1
84568531000,78.0614,left,PepperShaker_StandingTable_1
84582696500,78.0758,left,PepperShaker_StandingTable_1
84596487500,78.0894,left,PepperShaker_StandingTable_1
84610454200,78.1034,left,PepperShaker_StandingTable_1
84624369600,78.1173,left,PepperShaker_StandingTable_1
84638297300,78.1314,left,PepperShaker_StandingTable_1
84652187800,78.1451,left,PepperShaker_StandingTable_1
84666191500,78.1591,left,PepperShaker_StandingTable_1
84679945700,78.1730,left,PepperShaker_StandingTable_1
84694326500,78.1871,left,PepperShaker_StandingTable_1
84708041700,78.2009,left,PepperShaker_StandingTable_1
84722219000,78.2153,left,PepperShaker_StandingTable_1
84736092900,78.2289,left,PepperShaker_StandingTable_1
84749848600,78.2428,left,PepperShaker_StandingTable_1
84763406900,78.2564,left,PepperShaker_StandingTable_1
84777553000,78.2704,left,PepperShaker_StandingTable_1
84791453900,78.2844,left,PepperShaker_StandingTable_1
84805623400,78.2986,left,PepperShaker_StandingTable_1
84819362300,78.3123,left,PepperShaker_StandingTable_1
84833583600,78.3265,left,PepperShaker_StandingTable_1
84847624900,78.3405,left,PepperShaker_StandingTable_1
84860895600,78.3540,left,PepperShaker_StandingTable_1
84875247300,78.3681,left,PepperShaker_StandingTable_1
84888828900,78.3818,left,PepperShaker_StandingTable_1
84902696000,78.3958,left,PepperShaker_StandingTable_1
84916904500,78.4098,left,PepperShaker_StandingTable_1
84930695900,78.4236,left,PepperShaker_StandingTable_1
84944897200,78.4378,left,PepperShaker_StandingTable_1
84958539800,78.4516,left,PepperShaker_StandingTable_1
84972888500,78.4657,left,PepperShaker_StandingTable_1
84986302200,78.4791,left,PepperShaker_StandingTable_1
85000341600,78.4934,left,PepperShaker_StandingTable_1
85014413900,78.5073,left,PepperShaker_StandingTable_1
85028080900,78.5210,left,PepperShaker_StandingTable_1
85041954800,78.5350,left,PepperShaker_StandingTable_1
85056299400,78.5491,left,PepperShaker_StandingTable_1
85069986300,78.5629,left,PepperShaker_StandingTable_1
85084184900,78.5771,left,PepperShaker_StandingTable_1
85097998200,78.5909,left,PepperShaker_StandingTable_1
85112133400,78.6050,left,PepperShaker_StandingTable_1
85126068300,78.6190,left,PepperShaker_StandingTable_1
85139441100,78.6325,left,PepperShaker_StandingTable_1
85154172200,78.6470,left,PepperShaker_StandingTable_1
85167443900,78.6603,left,PepperShaker_StandingTable_1
85181422500,78.6745,left,PepperShaker_StandingTable_1
85195354800,78.6883,left,PepperShaker_StandingTable_1
85209161400,78.7020,left,PepperShaker_StandingTable_1
85222816700,78.7159,left,PepperShaker_StandingTable_1
85236964700,78.7298,left,PepperShaker_StandingTable_1
85250829000,78.7437,left,PepperShaker_StandingTable_1
85264892200,78.7577,left,PepperShaker_StandingTable_1
85278483900,78.7716,left,PepperShaker_StandingTable_1
85292637000,78.7856,left,PepperShaker_StandingTable_1
85306856000,78.7997,left,PepperShaker_StandingTable_1
85320307900,78.8133,left,PepperShaker_StandingTable_1
85334687000,78.8275,left,PepperShaker_StandingTable_1
85348359700,78.8413,left,PepperShaker_StandingTable_1
85362357400,78.8554,left,PepperShaker_StandingTable_1
85376556300,78.8694,left,PepperShaker_StandingTable_1
85390242400,78.8831,left,PepperShaker_StandingTable_1
85404553800,78.8975,left,PepperShaker_StandingTable_1
85418048100,78.9111,left,PepperShaker_StandingTable_1
85432447100,78.9252,left,PepperShaker_StandingTable_1
85446584100,78.9394,left,PepperShaker_StandingTable_1
85460051800,78.9531,left,PepperShaker_StandingTable_1
85473588700,78.9665,left,PepperShaker_StandingTable_1
85487553200,78.9804,left,PepperShaker_StandingTable_1
85501585700,78.9946,left,PepperShaker_StandingTable_1
85515442400,79.0083,left,PepperShaker_StandingTable_1
85529622700,79.0225,left,PepperShaker_StandingTable_1
