timeStampNs,gameTime,objectName,posX,posY,posZ,
943859700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
979566200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1011007800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1021884900,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1035086800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1049561800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1063041100,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1077365400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1091353300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1104619800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1118643000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1132748300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1147051200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1160380500,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1174155800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1188742800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1202719100,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1216697700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1230156300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1244367000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1258149400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1272014300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1285661300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1299612700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1313639600,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1327960000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1341155300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1354857400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1369732200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1383587100,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1396417900,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1410273900,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1424652400,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1439142400,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1452933500,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1465975500,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1479960400,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1494779900,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1509075600,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1521642800,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1536444000,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1550472200,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1563515600,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1577681800,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1592377200,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1606213800,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1619234400,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1633243400,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1648008500,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1661923000,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1674714600,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1688696300,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1703498600,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1717591700,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1737435000,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1772971000,0.0000,Instructions,-1.2675,1.5132,-0.4691,
1797549100,0.0000,Instructions,-1.2675,1.5150,-0.4678,
1823222700,0.0000,Instructions,-1.2675,1.5818,-0.4563,
1919670000,0.0000,Instructions,-1.2675,1.6341,-0.4566,
1959803600,0.0000,Instructions,-1.2675,1.6393,-0.4492,
1986557000,0.0000,Instructions,-1.2675,1.6422,-0.4472,
2013671400,0.0000,Instructions,-1.2675,1.6435,-0.4467,
2042254500,0.0000,Instructions,-1.2675,1.6426,-0.4462,
2058019500,0.0000,Instructions,-1.2675,1.6425,-0.4533,
2069442500,0.0000,Instructions,-1.2675,1.6432,-0.4529,
2083062000,0.0000,Instructions,-1.2675,1.6440,-0.4529,
2097023300,0.0000,Instructions,-1.2675,1.6430,-0.4533,
2110769300,0.0000,Instructions,-1.2675,1.6434,-0.4537,
2124561200,0.0000,Instructions,-1.2675,1.6405,-0.4532,
2138445700,0.0000,Instructions,-1.2675,1.6408,-0.4533,
2152131100,0.0000,Instructions,-1.2675,1.6400,-0.4539,
2166293600,0.0000,Instructions,-1.2675,1.6398,-0.4540,
2180244300,0.0000,Instructions,-1.2675,1.6392,-0.4543,
2193949600,0.0000,Instructions,-1.2675,1.6384,-0.4547,
2207637400,0.0000,Instructions,-1.2675,1.6377,-0.4550,
2221330300,0.0000,Instructions,-1.2675,1.6327,-0.4603,
2235292300,0.0000,Instructions,-1.2675,1.6314,-0.4603,
2249118200,0.0000,Instructions,-1.2675,1.6299,-0.4608,
2263446000,0.0000,Instructions,-1.2675,1.6282,-0.4609,
2277059200,0.0000,Instructions,-1.2675,1.6264,-0.4606,
2290726500,0.0000,Instructions,-1.2675,1.6203,-0.4650,
2304738500,0.0000,Instructions,-1.2675,1.6176,-0.4645,
2318508400,0.0000,Instructions,-1.2675,1.6149,-0.4637,
2333248600,0.0000,Instructions,-1.2675,1.4536,-0.4661,
2346835000,0.0000,Instructions,-1.2675,1.4508,-0.4655,
2361024200,0.0000,StartButton,-1.2733,1.3053,-0.4667,
2374592300,0.0000,StartButton,-1.2831,1.3053,-0.4652,
2388108800,0.0000,StartButton,-1.2923,1.3049,-0.4701,
2401714300,0.0000,StartButton,-1.2923,1.3012,-0.4690,
2416100100,0.0000,StartButton,-1.2923,1.2973,-0.4679,
2430423700,0.0000,StartButton,-1.2923,1.3050,-0.4669,
2443704500,0.0000,StartButton,-1.2923,1.2994,-0.4660,
2458145900,0.0000,StartButton,-1.2838,1.3053,-0.4657,
2471594800,0.0000,StartButton,-1.2923,1.3006,-0.4649,
2486094200,0.0000,StartButton,-1.2923,1.2918,-0.4647,
2499912500,0.0000,StartButton,-1.2923,1.2812,-0.4673,
2514989300,0.0000,StartButton,-1.2923,1.2702,-0.4679,
2528235800,0.0000,StartButton,-1.2923,1.2167,-0.4796,
2542110000,0.0000,StartButton,-1.2923,1.2028,-0.4808,
2555992400,0.0000,StartButton,-1.2923,1.1847,-0.4892,
2569473500,0.0000,StartButton,-1.2923,1.1656,-0.4911,
2583688800,0.0000,StartButton,-1.2923,1.1438,-0.4931,
2597825200,0.0000,StartButton,-1.2923,1.1375,-0.5070,
2611393900,0.0000,StartBarrier,-1.2510,1.0922,-0.5132,
2625466200,0.0000,StartBarrier,-1.2510,1.0992,-0.5165,
2639228600,0.0000,StartBarrier,-1.2510,1.0678,-0.5199,
2653273500,0.0000,StartBarrier,-1.2510,1.0297,-0.5236,
2667142700,0.0000,StartBarrier,-1.2510,1.0368,-0.5166,
2681264700,0.0000,StartBarrier,-1.2510,0.9928,-0.5211,
2694838900,0.0000,StartBarrier,-1.2510,0.9485,-0.5247,
2709372800,0.0000,StartBarrier,-1.2510,0.9010,-0.5287,
2728070000,0.0000,StartBarrier,-1.2510,0.8372,-0.5749,
2738655600,0.0000,StartBarrier,-1.2510,0.7927,-0.5788,
2756854200,0.0000,StartBarrier,-1.2510,0.7471,-0.5825,
2779412600,0.0000,StartBarrier,-1.2510,0.6364,-0.6321,
2793269900,0.0000,StartBarrier,-1.2510,0.4517,-0.6742,
2807284500,0.0000,StartBarrier,-1.2510,0.4093,-0.6791,
2821113000,0.0000,StartBarrier,-1.2510,0.3728,-0.6828,
2834553900,0.0000,StartBarrier,-1.2510,0.2352,-0.7534,
2848729200,0.0000,StartBarrier,-1.2510,0.1884,-0.7576,
2862487300,0.0000,StartBarrier,-1.2510,0.0823,-0.7774,
2877143600,0.0000,Floor_Entrance,-1.2796,0.0574,-0.7742,
2891232400,0.0000,Floor_Entrance,-1.3421,0.0574,-0.7661,
2905698600,0.0000,Collider,-2.1572,1.2386,-0.5062,
