timeStampNs,gameTime,hand,objectName
172450157100,148.1760,right,SaltShaker_StandingTable_1
172464284600,148.1902,right,SaltShaker_StandingTable_1
172478309100,148.2043,right,SaltShaker_StandingTable_1
172492200200,148.2181,right,SaltShaker_StandingTable_1
172506205300,148.2321,right,SaltShaker_StandingTable_1
172519490100,148.2455,right,SaltShaker_StandingTable_1
172533948200,148.2598,right,SaltShaker_StandingTable_1
172547656200,148.2736,right,SaltShaker_StandingTable_1
172561353800,148.2874,right,SaltShaker_StandingTable_1
172575786100,148.3016,right,SaltShaker_StandingTable_1
172590275200,148.3161,right,SaltShaker_StandingTable_1
172603127100,148.3292,right,SaltShaker_StandingTable_1
172617402100,148.3433,right,SaltShaker_StandingTable_1
172631057100,148.3569,right,SaltShaker_StandingTable_1
172645445400,148.3713,right,SaltShaker_StandingTable_1
172659080500,148.3851,right,SaltShaker_StandingTable_1
172673177000,148.3991,right,SaltShaker_StandingTable_1
172686780000,148.4127,right,SaltShaker_StandingTable_1
172700905600,148.4269,right,SaltShaker_StandingTable_1
172715343300,148.4413,right,SaltShaker_StandingTable_1
172728913700,148.4548,right,SaltShaker_StandingTable_1
172742438200,148.4685,right,SaltShaker_StandingTable_1
172756560200,148.4824,right,SaltShaker_StandingTable_1
172771002400,148.4969,right,SaltShaker_StandingTable_1
172784452200,148.5103,right,SaltShaker_StandingTable_1
172798250500,148.5243,right,SaltShaker_StandingTable_1
172812272800,148.5380,right,SaltShaker_StandingTable_1
172826125800,148.5520,right,SaltShaker_StandingTable_1
172839754000,148.5658,right,SaltShaker_StandingTable_1
172853790800,148.5797,right,SaltShaker_StandingTable_1
172868082700,148.5939,right,SaltShaker_StandingTable_1
172881603700,148.6077,right,SaltShaker_StandingTable_1
172895743000,148.6216,right,SaltShaker_StandingTable_1
172909734000,148.6354,right,SaltShaker_StandingTable_1
172923597200,148.6496,right,SaltShaker_StandingTable_1
172937590500,148.6634,right,SaltShaker_StandingTable_1
172951258900,148.6772,right,SaltShaker_StandingTable_1
172965353100,148.6912,right,SaltShaker_StandingTable_1
172979574500,148.7056,right,SaltShaker_StandingTable_1
172993335000,148.7192,right,SaltShaker_StandingTable_1
173007070700,148.7329,right,SaltShaker_StandingTable_1
173020796800,148.7468,right,SaltShaker_StandingTable_1
173034909900,148.7607,right,SaltShaker_StandingTable_1
173049087300,148.7749,right,SaltShaker_StandingTable_1
173062936700,148.7890,right,SaltShaker_StandingTable_1
173077384700,148.8032,right,SaltShaker_StandingTable_1
173090709100,148.8164,right,SaltShaker_StandingTable_1
173104506200,148.8303,right,SaltShaker_StandingTable_1
173118188100,148.8442,right,SaltShaker_StandingTable_1
173132706500,148.8586,right,SaltShaker_StandingTable_1
173146344300,148.8721,right,SaltShaker_StandingTable_1
173160011700,148.8860,right,SaltShaker_StandingTable_1
173174529100,148.9004,right,SaltShaker_StandingTable_1
173188004000,148.9138,right,SaltShaker_StandingTable_1
173201871200,148.9278,right,SaltShaker_StandingTable_1
173216035800,148.9419,right,SaltShaker_StandingTable_1
173230714700,148.9565,right,SaltShaker_StandingTable_1
173244381900,148.9702,right,SaltShaker_StandingTable_1
173257912100,148.9839,right,SaltShaker_StandingTable_1
173271887800,148.9977,right,SaltShaker_StandingTable_1
173285539700,149.0114,right,SaltShaker_StandingTable_1
173299693400,149.0257,right,SaltShaker_StandingTable_1
173313545700,149.0392,right,SaltShaker_StandingTable_1
173327763900,149.0535,right,SaltShaker_StandingTable_1
173341489800,149.0675,right,SaltShaker_StandingTable_1
173355743900,149.0815,right,SaltShaker_StandingTable_1
173369504100,149.0953,right,SaltShaker_StandingTable_1
173383221300,149.1092,right,SaltShaker_StandingTable_1
173397316400,149.1230,right,SaltShaker_StandingTable_1
173410881900,149.1367,right,SaltShaker_StandingTable_1
173424897200,149.1506,right,SaltShaker_StandingTable_1
173438556000,149.1645,right,SaltShaker_StandingTable_1
173452850500,149.1786,right,SaltShaker_StandingTable_1
173466996800,149.1928,right,SaltShaker_StandingTable_1
173480297400,149.2062,right,SaltShaker_StandingTable_1
173495165600,149.2209,right,SaltShaker_StandingTable_1
173508528300,149.2343,right,SaltShaker_StandingTable_1
173522082500,149.2480,right,SaltShaker_StandingTable_1
173536376900,149.2621,right,SaltShaker_StandingTable_1
173550115400,149.2759,right,SaltShaker_StandingTable_1
173564020400,149.2898,right,SaltShaker_StandingTable_1
173577691200,149.3037,right,SaltShaker_StandingTable_1
173592204300,149.3179,right,SaltShaker_StandingTable_1
173606102000,149.3318,right,SaltShaker_StandingTable_1
173619832600,149.3458,right,SaltShaker_StandingTable_1
173633946000,149.3597,right,SaltShaker_StandingTable_1
173647893000,149.3736,right,SaltShaker_StandingTable_1
173661674600,149.3876,right,SaltShaker_StandingTable_1
173675614800,149.4013,right,SaltShaker_StandingTable_1
173689755500,149.4155,right,SaltShaker_StandingTable_1
173703176500,149.4291,right,SaltShaker_StandingTable_1
173717184200,149.4429,right,SaltShaker_StandingTable_1
173731083200,149.4569,right,SaltShaker_StandingTable_1
173745402500,149.4712,right,SaltShaker_StandingTable_1
173759150100,149.4850,right,SaltShaker_StandingTable_1
173773193900,149.4990,right,SaltShaker_StandingTable_1
173787132200,149.5129,right,SaltShaker_StandingTable_1
173801187100,149.5271,right,SaltShaker_StandingTable_1
173814759400,149.5405,right,SaltShaker_StandingTable_1
173828936200,149.5547,right,SaltShaker_StandingTable_1
173842231000,149.5682,right,SaltShaker_StandingTable_1
173856626800,149.5824,right,SaltShaker_StandingTable_1
173870339500,149.5961,right,SaltShaker_StandingTable_1
173884149400,149.6099,right,SaltShaker_StandingTable_1
173897908300,149.6239,right,SaltShaker_StandingTable_1
173912422200,149.6382,right,SaltShaker_StandingTable_1
173926113300,149.6518,right,SaltShaker_StandingTable_1
173939722800,149.6657,right,SaltShaker_StandingTable_1
173955441900,149.6812,right,SaltShaker_StandingTable_1
173969468500,149.6952,right,SaltShaker_StandingTable_1
173983183400,149.7090,right,SaltShaker_StandingTable_1
173997047200,149.7228,right,SaltShaker_StandingTable_1
174010381800,149.7361,right,SaltShaker_StandingTable_1
174024168500,149.7499,right,SaltShaker_StandingTable_1
174037897200,149.7637,right,SaltShaker_StandingTable_1
174051807500,149.7776,right,SaltShaker_StandingTable_1
174065663000,149.7915,right,SaltShaker_StandingTable_1
174078827500,149.8048,right,SaltShaker_StandingTable_1
174093163100,149.8188,right,SaltShaker_StandingTable_1
174107202300,149.8330,right,SaltShaker_StandingTable_1
174120561800,149.8465,right,SaltShaker_StandingTable_1
174134617200,149.8604,right,SaltShaker_StandingTable_1
174148570200,149.8743,right,SaltShaker_StandingTable_1
174162559600,149.8885,right,SaltShaker_StandingTable_1
174176312300,149.9021,right,SaltShaker_StandingTable_1
174190487700,149.9163,right,SaltShaker_StandingTable_1
174204152500,149.9299,right,SaltShaker_StandingTable_1
174218399700,149.9444,right,SaltShaker_StandingTable_1
174232151200,149.9579,right,SaltShaker_StandingTable_1
174246290400,149.9721,right,SaltShaker_StandingTable_1
174259675400,149.9856,right,SaltShaker_StandingTable_1
174273918500,149.9997,right,SaltShaker_StandingTable_1
174288005300,150.0138,right,SaltShaker_StandingTable_1
174301762800,150.0277,right,SaltShaker_StandingTable_1
174315823200,150.0415,right,SaltShaker_StandingTable_1
174329616700,150.0554,right,SaltShaker_StandingTable_1
174343283100,150.0693,right,SaltShaker_StandingTable_1
174357256600,150.0831,right,SaltShaker_StandingTable_1
174371276400,150.0970,right,SaltShaker_StandingTable_1
174385156800,150.1108,right,SaltShaker_StandingTable_1
174398919700,150.1249,right,SaltShaker_StandingTable_1
174413034500,150.1388,right,SaltShaker_StandingTable_1
174427111300,150.1528,right,SaltShaker_StandingTable_1
174440504800,150.1665,right,SaltShaker_StandingTable_1
174454912100,150.1807,right,SaltShaker_StandingTable_1
