timeStampNs,gameTime,posX,posY,posZ,rotX,rotY,rotZ,
32661800,0.0000,-2.4270,0.0000,-0.4420,0.0000,0.0000,0.0000,
978458800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1011343200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1049863000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1060847200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1075024100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1088651300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1102667900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1116695900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1130265700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1144015500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1158162000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1171916500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1185625200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1199965800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1213725600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1227436600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1241565200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1255474100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1269249100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1283222300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1297683400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1311548100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1325132800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1340105300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1353136300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1366729400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1381367900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1394620900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1408536400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1422538600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1436493100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1450483800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1464612800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1478393500,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1492379300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1506031700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1520055100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1534087200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1547582900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1561637400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1575496600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1589578900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1603413000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1617243700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1631342000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1645088300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1659306600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1672973200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1686744500,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1700904600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1714922800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1728631300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1742778600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1756621200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1776399200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1815924600,0.0000,-2.3622,1.0293,-0.3401,31.5010,161.0818,73.4261,
1841398500,0.0000,-2.3621,1.0292,-0.3402,31.4393,161.0767,73.3858,
1864594300,0.0000,-2.3619,1.0295,-0.3408,31.3031,161.1930,73.5050,
1986771500,0.0000,-2.3618,1.0298,-0.3408,31.3238,161.3001,73.5488,
2031757200,0.0000,-2.3618,1.0293,-0.3392,33.1480,160.8010,73.6220,
2057495800,0.0000,-2.3621,1.0294,-0.3392,34.2319,160.2627,74.5009,
2085993500,0.0000,-2.3622,1.0294,-0.3392,35.3221,159.7105,75.3896,
2114546000,0.0000,-2.3621,1.0293,-0.3393,35.4104,159.4802,75.4352,
2141580000,0.0000,-2.3621,1.0294,-0.3395,35.3551,159.4490,75.4210,
2158079600,0.0000,-2.3620,1.0292,-0.3398,35.3047,159.4873,75.4439,
2172983700,0.0000,-2.3619,1.0291,-0.3400,35.2793,159.5063,75.4580,
2197994600,0.0000,-2.3617,1.0290,-0.3403,34.9460,159.5892,75.4148,
2211933700,0.0000,-2.3613,1.0289,-0.3408,34.4346,159.7109,75.3519,
2225318500,0.0000,-2.3610,1.0288,-0.3413,33.8952,159.8338,75.2888,
2239563400,0.0000,-2.3605,1.0294,-0.3418,32.4414,160.8633,74.8062,
2253503100,0.0000,-2.3598,1.0301,-0.3423,31.1601,161.7637,74.3666,
2267302100,0.0000,-2.3594,1.0303,-0.3427,30.5332,162.0033,74.0819,
2281523700,0.0000,-2.3590,1.0305,-0.3431,30.0390,162.2011,73.8640,
2295254000,0.0000,-2.3590,1.0306,-0.3430,30.0382,162.3662,73.4531,
2308756900,0.0000,-2.3589,1.0307,-0.3429,30.0058,162.5330,73.0710,
2322997100,0.0000,-2.3589,1.0308,-0.3428,29.9468,162.7089,72.6944,
2336764600,0.0000,-2.3593,1.0314,-0.3421,30.1055,162.7442,72.7353,
2351218000,0.0000,-2.3599,1.0321,-0.3410,30.2665,162.7897,72.7722,
2364453300,0.0000,-2.3610,1.0324,-0.3379,31.6677,162.3278,72.6154,
2379129000,0.0000,-2.3619,1.0326,-0.3352,33.1416,161.8345,72.4054,
2393013900,0.0000,-2.3626,1.0328,-0.3344,34.8727,160.5292,72.5537,
2406933000,0.0000,-2.3631,1.0330,-0.3339,36.2567,159.4808,72.6104,
2420999200,0.0000,-2.3635,1.0332,-0.3333,37.3371,158.6582,72.6103,
2434267600,0.0000,-2.3638,1.0333,-0.3338,37.7172,158.1671,72.5444,
2447683700,0.0000,-2.3643,1.0336,-0.3344,38.0650,157.7537,72.4805,
2461592700,0.0000,-2.3642,1.0340,-0.3359,37.8358,157.7912,73.0395,
2475577800,0.0000,-2.3642,1.0345,-0.3376,37.6236,157.7903,73.6749,
2489305200,0.0000,-2.3642,1.0349,-0.3391,37.4554,157.7476,74.3221,
2503146700,0.0000,-2.3641,1.0350,-0.3398,36.8365,157.8101,75.0531,
2517399700,0.0000,-2.3640,1.0351,-0.3403,36.3126,157.8233,75.7270,
2531652600,0.0000,-2.3639,1.0349,-0.3404,35.8039,157.9281,75.9524,
2545025900,0.0000,-2.3638,1.0347,-0.3405,35.3935,157.9931,76.1581,
2559266900,0.0000,-2.3637,1.0346,-0.3406,34.6625,158.0893,75.6960,
2572872800,0.0000,-2.3635,1.0346,-0.3408,33.8900,158.1798,75.2257,
2586607400,0.0000,-2.3634,1.0345,-0.3410,33.1826,158.2525,74.8112,
2601228500,0.0000,-2.3633,1.0346,-0.3411,32.5320,158.8175,74.6014,
2614774100,0.0000,-2.3633,1.0348,-0.3412,31.9503,159.2927,74.4133,
2629055600,0.0000,-2.3632,1.0349,-0.3411,31.8488,159.5696,73.8565,
2642757800,0.0000,-2.3632,1.0350,-0.3411,31.7336,159.8168,73.3615,
2657068400,0.0000,-2.3633,1.0350,-0.3408,32.0021,159.8801,72.9837,
2670909600,0.0000,-2.3633,1.0350,-0.3406,32.2324,159.9422,72.6237,
2684945300,0.0000,-2.3634,1.0350,-0.3403,32.4383,160.0052,72.2679,
2699218600,0.0000,-2.3634,1.0351,-0.3397,32.8158,159.9300,72.3184,
2713366300,0.0000,-2.3634,1.0352,-0.3390,33.2465,159.8474,72.3631,
2726692100,0.0000,-2.3634,1.0353,-0.3382,33.6998,159.7634,72.3974,
2740744800,0.0000,-2.3636,1.0352,-0.3378,34.2045,159.4441,72.8328,
2754286400,0.0000,-2.3637,1.0352,-0.3374,34.7167,159.1287,73.2561,
2768135200,0.0000,-2.3638,1.0353,-0.3373,34.7639,159.0591,73.5235,
2782046100,0.0000,-2.3638,1.0354,-0.3372,34.8078,159.0030,73.7297,
2795396800,0.0000,-2.3639,1.0354,-0.3372,34.7751,158.9742,73.8970,
2808956700,0.0000,-2.3640,1.0355,-0.3371,34.7486,158.9456,74.0542,
2822827400,0.0000,-2.3640,1.0356,-0.3370,34.7255,158.9155,74.2123,
2837166200,0.0000,-2.3640,1.0358,-0.3371,34.7292,158.9269,74.3046,
2850750100,0.0000,-2.3640,1.0359,-0.3371,34.7342,158.9361,74.3846,
2864483200,0.0000,-2.3639,1.0359,-0.3373,34.6910,158.9334,74.3938,
2878849200,0.0000,-2.3639,1.0360,-0.3375,34.6425,158.9298,74.4036,
2893210800,0.0000,-2.3636,1.0359,-0.3384,34.5848,158.8881,74.3871,
2906773500,0.0000,-2.3633,1.0358,-0.3397,34.5071,158.8297,74.3630,
2920132800,0.0000,-2.3630,1.0356,-0.3410,34.4136,158.7569,74.3319,
2934190100,0.0000,-2.3631,1.0354,-0.3443,34.1671,158.7382,74.3245,
2948355900,0.0000,-2.3632,1.0352,-0.3473,33.8768,158.7167,74.3144,
2961726900,0.0000,-2.3627,1.0354,-0.3516,33.6282,158.6747,74.3564,
2976670600,0.0000,-2.3624,1.0356,-0.3549,33.3902,158.6342,74.3968,
2989500000,0.0000,-2.3622,1.0357,-0.3576,33.1631,158.5951,74.4354,
3003915000,0.0000,-2.3624,1.0356,-0.3621,32.6666,158.3414,74.4591,
3019065900,0.0000,-2.3626,1.0355,-0.3659,32.1512,158.0777,74.4860,
3033467300,0.0000,-2.3634,1.0391,-0.3729,31.2796,157.5181,75.0245,
3046654400,0.0000,-2.3640,1.0417,-0.3784,30.4765,156.9947,75.5255,
3060732600,0.0000,-2.3643,1.0449,-0.3837,28.3712,155.5807,75.9604,
3074078500,0.0000,-2.3645,1.0472,-0.3882,26.6987,154.4579,76.3555,
3087570500,0.0000,-2.3647,1.0490,-0.3918,25.4153,153.5943,76.6903,
3101549900,0.0000,-2.3651,1.0520,-0.3926,21.5186,149.5303,72.9870,
3115022800,0.0000,-2.3655,1.0545,-0.3937,18.5410,146.8624,70.7819,
3129428700,0.0000,-2.3654,1.0544,-0.3935,14.9353,142.2380,65.2730,
3143231300,0.0000,-2.3653,1.0543,-0.3934,12.2024,139.4897,62.2083,
3157579800,0.0000,-2.3653,1.0543,-0.3933,10.0226,137.6174,60.2875,
3171865900,0.0000,-2.3653,1.0541,-0.3931,9.9459,137.3342,59.5946,
