timeStampNs,gameTime,posX,posY,posZ,rotX,rotY,rotZ,
33681200,0.0000,-2.4270,0.0000,-0.4420,0.0000,0.0000,0.0000,
928937600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
955417000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
998340300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1004678300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1018889400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1032803400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1046377000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1060564700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1074733800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1088489800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1102043600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1116058600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1130116300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1143929500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1157930500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1171835400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1185644800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1199739300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1213513300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1227410600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1241116100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1255165900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1269207400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1282827700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1297283900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1311126700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1324948400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1338702700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1352653300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1366428400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1380605400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1394417400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1408363200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1422115600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1433610500,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1447216700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1463978600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1478185700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1492504000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1505682300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1519935100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1533917500,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1547718400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1561497300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1575383200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1589488100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1603410000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1617353400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1631270600,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1644917300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1659519900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1673066300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1687069000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1700875400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1720540800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1754250400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1785524800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1805073200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1928308800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1958548700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1985103900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2014333700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2043715800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2060904100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2086817700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2101854800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2115219700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2128766300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2141669200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2156113000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2169882000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2183459000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2198019900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2211860200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
2225163900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
