timeStampNs,gameTime,posX,posY,posZ,rotX,rotY,rotZ,
30640400,0.0000,-2.4270,0.0000,-0.4420,0.0000,0.0000,0.0000,
923862300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
955894900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1000428100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1011757400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1025430000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1039705900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1053422900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1066959000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1081357300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1095325800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1109335100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1122788200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1136298800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1151092400,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1165106200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1177761000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1192381000,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1206745900,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1220719500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1233302300,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1247544100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1262616200,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1276262700,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1289268600,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1303713100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1317807500,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1331928800,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1345367100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1359114100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1373716100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1387634100,0.0000,-2.4270,0.0574,-0.4420,0.0000,0.0000,0.0000,
1400495800,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1414301100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1428979100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1443562200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1457049300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1470656400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1484423000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1499189200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1512330500,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1526157000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1540622300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1554542700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1567501200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1581608200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1596266100,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1610567700,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1623647900,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1637040400,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1651056000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1666157200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1679981300,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1693654500,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1707818200,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1728916000,0.0000,-2.4270,0.0574,-0.4420,0.0000,90.0000,0.0000,
1760709800,0.0000,-2.3027,1.7275,-0.4186,358.3643,92.3908,359.6576,
1787273500,0.0000,-2.3030,1.7283,-0.4185,358.1003,92.3217,359.7837,
1799426600,0.0000,-2.3035,1.7293,-0.4186,357.9325,92.1594,0.0610,
1910469600,0.0000,-2.3035,1.7300,-0.4188,357.1421,92.0494,359.6312,
1952692100,0.0000,-2.3052,1.7303,-0.4185,357.1643,92.2911,359.5560,
1979153600,0.0000,-2.3073,1.7303,-0.4171,357.5186,92.2719,359.8817,
2010840100,0.0000,-2.3079,1.7306,-0.4169,357.4789,92.1893,0.2971,
2020637400,0.0000,-2.3082,1.7307,-0.4166,357.3326,92.1399,0.4780,
2038101400,0.0000,-2.3081,1.7307,-0.4166,357.1620,92.1189,0.5101,
2060793700,0.0000,-2.3082,1.7310,-0.4163,356.7969,91.9834,0.5721,
2074883100,0.0000,-2.3085,1.7313,-0.4156,356.4880,91.8104,0.7134,
2088923200,0.0000,-2.3087,1.7313,-0.4154,356.3399,91.6846,0.7232,
2101935400,0.0000,-2.3088,1.7312,-0.4153,356.2134,91.5845,0.6399,
2116117800,0.0000,-2.3089,1.7312,-0.4152,356.1519,91.5150,0.5861,
2130029000,0.0000,-2.3090,1.7313,-0.4152,356.1310,91.4642,0.5402,
2156988700,0.0000,-2.3091,1.7314,-0.4151,356.2401,91.4802,0.4907,
2170779200,0.0000,-2.3093,1.7313,-0.4149,356.1704,91.3914,0.4183,
2184662300,0.0000,-2.3093,1.7311,-0.4148,356.2429,91.4539,0.1630,
2197960200,0.0000,-2.3092,1.7310,-0.4146,356.2359,91.5187,359.9455,
2211510500,0.0000,-2.3092,1.7311,-0.4144,356.2118,91.5356,359.8456,
2225474700,0.0000,-2.3093,1.7312,-0.4143,356.1871,91.5516,359.8116,
2239574000,0.0000,-2.3093,1.7313,-0.4141,356.2210,91.5951,359.7941,
2252911800,0.0000,-2.3093,1.7312,-0.4141,356.2635,91.6255,359.7433,
2266926000,0.0000,-2.3093,1.7311,-0.4139,356.3354,91.5991,359.7400,
2281058800,0.0000,-2.3093,1.7310,-0.4138,356.4107,91.4802,359.8046,
2294763300,0.0000,-2.3093,1.7309,-0.4137,356.4583,91.3564,359.8840,
2308803400,0.0000,-2.3094,1.7307,-0.4136,356.5723,91.2393,359.8821,
2322801500,0.0000,-2.3094,1.7304,-0.4134,356.7708,91.1744,359.7822,
2336426500,0.0000,-2.3096,1.7299,-0.4132,357.0138,91.1315,359.6743,
2351292300,0.0000,-2.3100,1.7289,-0.4132,357.2599,91.1247,359.6218,
2364417700,0.0000,-2.3102,1.7286,-0.4133,357.5055,91.1379,359.6521,
2378660200,0.0000,-2.3104,1.7284,-0.4133,357.7058,91.1913,359.6942,
2392121600,0.0000,-2.3106,1.7281,-0.4132,357.8590,91.2744,359.6692,
2406440000,0.0000,-2.3107,1.7277,-0.4131,358.0033,91.3498,359.6504,
2419891000,0.0000,-2.3108,1.7273,-0.4130,358.1328,91.4191,359.6383,
2433570100,0.0000,-2.3109,1.7269,-0.4130,358.2871,91.4954,359.6585,
2447413800,0.0000,-2.3109,1.7262,-0.4130,358.4509,91.5755,359.7141,
2461830700,0.0000,-2.3109,1.7253,-0.4130,358.6975,91.6446,359.7878,
2475622600,0.0000,-2.3108,1.7240,-0.4129,359.0193,91.6987,359.8695,
2489543400,0.0000,-2.3106,1.7225,-0.4129,359.4742,91.7581,359.9587,
2503831900,0.0000,-2.3103,1.7210,-0.4129,0.0198,91.7728,0.0487,
2518686300,0.0000,-2.3100,1.7192,-0.4129,0.6915,91.7835,0.1656,
2531575300,0.0000,-2.3094,1.7174,-0.4129,1.3589,91.7979,0.2079,
2546006100,0.0000,-2.3085,1.7156,-0.4130,2.0670,91.8219,0.2270,
2560380200,0.0000,-2.3074,1.7139,-0.4131,2.7727,91.8665,0.2445,
2573808600,0.0000,-2.3059,1.7126,-0.4133,3.5342,91.9147,0.2923,
2588295400,0.0000,-2.3040,1.7112,-0.4137,4.2783,91.9426,0.3531,
2602244900,0.0000,-2.3027,1.7096,-0.4139,5.1436,91.9737,0.3473,
2616146500,0.0000,-2.3013,1.7075,-0.4143,6.2059,92.0120,0.3124,
2629831100,0.0000,-2.3004,1.7044,-0.4146,7.3360,92.0734,0.2549,
2643897200,0.0000,-2.2993,1.7009,-0.4151,8.6072,92.1551,0.0509,
2657551300,0.0000,-2.2979,1.6985,-0.4154,9.7935,92.2820,359.8877,
2671322900,0.0000,-2.2960,1.6965,-0.4160,10.8267,92.3937,359.7084,
2686430300,0.0000,-2.2938,1.6946,-0.4165,11.6512,92.4945,359.5645,
2699339800,0.0000,-2.2915,1.6925,-0.4171,12.4507,92.6123,359.5065,
2713269500,0.0000,-2.2895,1.6899,-0.4178,13.1205,92.7151,359.4560,
2726696600,0.0000,-2.2879,1.6871,-0.4184,13.8890,92.7975,359.4286,
2741231600,0.0000,-2.2862,1.6846,-0.4191,14.6458,92.9083,359.4177,
2754894300,0.0000,-2.2843,1.6826,-0.4197,15.3437,93.0254,359.3890,
2768730600,0.0000,-2.2821,1.6807,-0.4204,15.8964,93.1490,359.3991,
2782719100,0.0000,-2.2798,1.6790,-0.4211,16.3322,93.2504,359.3841,
2796681200,0.0000,-2.2776,1.6773,-0.4218,16.7195,93.3451,359.3641,
2810938100,0.0000,-2.2756,1.6756,-0.4227,17.1411,93.4387,359.4050,
2824648900,0.0000,-2.2737,1.6742,-0.4236,17.5706,93.5143,359.5078,
2838193000,0.0000,-2.2716,1.6733,-0.4247,17.9542,93.5987,359.6856,
2852714900,0.0000,-2.2690,1.6728,-0.4257,18.1674,93.6470,359.8812,
2866526200,0.0000,-2.2665,1.6727,-0.4268,18.3429,93.7003,0.0854,
2880934000,0.0000,-2.2637,1.6727,-0.4278,18.3934,93.7343,0.2422,
2894437500,0.0000,-2.2609,1.6727,-0.4288,18.4460,93.7760,0.3712,
2908393800,0.0000,-2.2581,1.6728,-0.4299,18.4935,93.7947,0.5022,
2922401100,0.0000,-2.2553,1.6728,-0.4313,18.5514,93.7819,0.6513,
2935812600,0.0000,-2.2523,1.6728,-0.4326,18.5840,93.7755,0.7970,
2950310300,0.0000,-2.2490,1.6729,-0.4338,18.5033,93.8054,0.9482,
2964393900,0.0000,-2.2454,1.6729,-0.4350,18.3192,93.7949,1.1097,
2978370300,0.0000,-2.2417,1.6726,-0.4363,18.0840,93.7722,1.3123,
2992349800,0.0000,-2.2381,1.6720,-0.4376,17.8680,93.7173,1.5818,
3006218200,0.0000,-2.2345,1.6708,-0.4390,17.6825,93.5725,1.8950,
3020598900,0.0000,-2.2311,1.6693,-0.4403,17.5576,93.4076,2.1909,
3034667000,0.0000,-2.2279,1.6674,-0.4415,17.4334,93.2662,2.4025,
3048521500,0.0000,-2.2244,1.6650,-0.4426,17.2576,93.1458,2.5060,
3062329400,0.0000,-2.2210,1.6623,-0.4437,17.0547,93.0162,2.5675,
3075808200,0.0000,-2.2170,1.6604,-0.4446,17.0250,92.9121,2.5303,
3089815700,0.0000,-2.2129,1.6590,-0.4455,17.0512,92.8060,2.5095,
3103575300,0.0000,-2.2088,1.6576,-0.4464,17.1224,92.6901,2.5225,
3117496300,0.0000,-2.2050,1.6556,-0.4472,17.2845,92.5933,2.5930,
3131228700,0.0000,-2.2014,1.6536,-0.4480,17.6251,92.4318,2.6969,
3145757400,0.0000,-2.1975,1.6520,-0.4487,18.0323,92.2646,2.7144,
3158965100,0.0000,-2.1935,1.6508,-0.4490,18.3808,92.1666,2.5581,
3173293800,0.0000,-2.1893,1.6499,-0.4492,18.6903,92.1347,2.2743,
3188297300,0.0000,-2.1849,1.6497,-0.4493,18.9816,92.1596,1.8587,
3201439300,0.0000,-2.1807,1.6495,-0.4494,19.3203,92.1695,1.5649,
3214725500,0.0000,-2.1762,1.6499,-0.4494,19.6845,92.1580,1.4764,
3229311900,0.0000,-2.1717,1.6500,-0.4495,19.9520,92.0134,1.5067,
3242893800,0.0000,-2.1671,1.6502,-0.4492,20.1359,91.8233,1.5668,
3256646300,0.0000,-2.1623,1.6506,-0.4485,20.2510,91.7138,1.4660,
3270732900,0.0000,-2.1571,1.6510,-0.4476,20.1356,91.6483,1.2130,
3284657600,0.0000,-2.1516,1.6511,-0.4468,19.8669,91.5685,0.9968,
3299127600,0.0000,-2.1460,1.6508,-0.4461,19.4669,91.4878,0.8687,
3312153000,0.0000,-2.1404,1.6501,-0.4454,19.1196,91.4600,0.8490,
3326772400,0.0000,-2.1348,1.6490,-0.4447,18.8688,91.4823,0.8416,
