timeStampNs,gameTime,hand,objectName
124610643900,86.2354,left,SaltShaker_StandingTable_1
124624580600,86.2493,left,SaltShaker_StandingTable_1
124638766900,86.2636,left,SaltShaker_StandingTable_1
124652498300,86.2772,left,SaltShaker_StandingTable_1
124666217100,86.2910,left,SaltShaker_StandingTable_1
124680210900,86.3051,left,SaltShaker_StandingTable_1
124694149900,86.3188,left,SaltShaker_StandingTable_1
124708020900,86.3328,left,SaltShaker_StandingTable_1
124722662200,86.3474,left,SaltShaker_StandingTable_1
124736357400,86.3613,left,SaltShaker_StandingTable_1
124750099300,86.3748,left,SaltShaker_StandingTable_1
124763946100,86.3886,left,SaltShaker_StandingTable_1
124777654200,86.4025,left,SaltShaker_StandingTable_1
124791696000,86.4164,left,SaltShaker_StandingTable_1
124805715900,86.4303,left,SaltShaker_StandingTable_1
124819223100,86.4441,left,SaltShaker_StandingTable_1
124833449000,86.4581,left,SaltShaker_StandingTable_1
124847737200,86.4725,left,SaltShaker_StandingTable_1
124861521800,86.4861,left,SaltShaker_StandingTable_1
124874966800,86.4999,left,SaltShaker_StandingTable_1
124889339000,86.5140,left,SaltShaker_StandingTable_1
124903277300,86.5279,left,SaltShaker_StandingTable_1
124916692600,86.5415,left,SaltShaker_StandingTable_1
124931145200,86.5559,left,SaltShaker_StandingTable_1
124944862100,86.5696,left,SaltShaker_StandingTable_1
124958689100,86.5836,left,SaltShaker_StandingTable_1
124973391800,86.5981,left,SaltShaker_StandingTable_1
124986443800,86.6112,left,SaltShaker_StandingTable_1
125000397600,86.6253,left,SaltShaker_StandingTable_1
125014307100,86.6391,left,SaltShaker_StandingTable_1
125278775300,86.9037,left,SaltShaker_StandingTable_1
125292717900,86.9175,left,SaltShaker_StandingTable_1
125306854100,86.9315,left,SaltShaker_StandingTable_1
125320382300,86.9453,left,SaltShaker_StandingTable_1
125334756000,86.9596,left,SaltShaker_StandingTable_1
125348905700,86.9737,left,SaltShaker_StandingTable_1
125362710700,86.9874,left,SaltShaker_StandingTable_1
125376940000,87.0018,left,SaltShaker_StandingTable_1
125390931200,87.0157,left,SaltShaker_StandingTable_1
125404198500,87.0290,left,SaltShaker_StandingTable_1
125418188700,87.0431,left,SaltShaker_StandingTable_1
125432239500,87.0571,left,SaltShaker_StandingTable_1
125446219300,87.0710,left,SaltShaker_StandingTable_1
125459525000,87.0845,left,SaltShaker_StandingTable_1
125473628300,87.0984,left,SaltShaker_StandingTable_1
125487356900,87.1121,left,SaltShaker_StandingTable_1
125501760100,87.1266,left,SaltShaker_StandingTable_1
125515572500,87.1405,left,SaltShaker_StandingTable_1
125530006700,87.1548,left,SaltShaker_StandingTable_1
125543464800,87.1683,left,SaltShaker_StandingTable_1
125557251900,87.1822,left,SaltShaker_StandingTable_1
125571476000,87.1962,left,SaltShaker_StandingTable_1
125585517900,87.2101,left,SaltShaker_StandingTable_1
125599023400,87.2239,left,SaltShaker_StandingTable_1
125613109800,87.2379,left,SaltShaker_StandingTable_1
125626991200,87.2517,left,SaltShaker_StandingTable_1
125641284800,87.2660,left,SaltShaker_StandingTable_1
125654669800,87.2796,left,SaltShaker_StandingTable_1
125668902100,87.2936,left,SaltShaker_StandingTable_1
125682901000,87.3077,left,SaltShaker_StandingTable_1
125696670800,87.3215,left,SaltShaker_StandingTable_1
125711068400,87.3358,left,SaltShaker_StandingTable_1
125724636000,87.3494,left,SaltShaker_StandingTable_1
125738479300,87.3634,left,SaltShaker_StandingTable_1
125752791000,87.3775,left,SaltShaker_StandingTable_1
125765855600,87.3906,left,SaltShaker_StandingTable_1
125779753700,87.4047,left,SaltShaker_StandingTable_1
125793981000,87.4188,left,SaltShaker_StandingTable_1
125808115500,87.4328,left,SaltShaker_StandingTable_1
125821992300,87.4467,left,SaltShaker_StandingTable_1
125835362800,87.4603,left,SaltShaker_StandingTable_1
125851207500,87.4744,left,SaltShaker_StandingTable_1
125864113900,87.4886,left,SaltShaker_StandingTable_1
125877442300,87.5024,left,SaltShaker_StandingTable_1
125891728100,87.5165,left,SaltShaker_StandingTable_1
125905634400,87.5304,left,SaltShaker_StandingTable_1
125919122500,87.5440,left,SaltShaker_StandingTable_1
125933996100,87.5587,left,SaltShaker_StandingTable_1
126587679700,88.2124,left,SaltShaker_StandingTable_1
126601480300,88.2261,left,SaltShaker_StandingTable_1
126615476500,88.2404,left,SaltShaker_StandingTable_1
126629265500,88.2541,left,SaltShaker_StandingTable_1
126643580500,88.2683,left,SaltShaker_StandingTable_1
