timeStampNs,gameTime,objectName,posX,posY,posZ,
985390500,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1019815600,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1057975800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1069089400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1082394500,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1096009000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1110104700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1124366000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1137684200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1151876000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1165734800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1179323700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1193710300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1207499100,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1221384700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1234892400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1249157100,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1263191800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1276763600,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1290948700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1304895900,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1318423000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1332691000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1346501700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1360658200,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1374186800,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1388243700,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1402207000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1415952000,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1429933300,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1443926400,0.0000,StartBarrier,-2.4270,0.0574,0.2359,
1457628200,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1471883700,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1485744200,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1499452200,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
1513452300,0.0000,StartBarrier,-1.2510,0.0574,-0.4420,
