timeStampNs,gameTime,hand,objectName
341901407200,332.8255,left,SaltShaker_StandingTable_1
341915952600,332.8398,left,SaltShaker_StandingTable_1
341929501600,332.8534,left,SaltShaker_StandingTable_1
341943037000,332.8672,left,SaltShaker_StandingTable_1
341957637800,332.8816,left,SaltShaker_StandingTable_1
341971154400,332.8951,left,SaltShaker_StandingTable_1
341985032300,332.9090,left,SaltShaker_StandingTable_1
341999141500,332.9231,left,SaltShaker_StandingTable_1
342012996800,332.9370,left,SaltShaker_StandingTable_1
342029190700,332.9532,left,SaltShaker_StandingTable_1
342044902400,332.9689,left,SaltShaker_StandingTable_1
342060783100,332.9847,left,SaltShaker_StandingTable_1
342074310600,332.9983,left,SaltShaker_StandingTable_1
342089031600,333.0130,left,SaltShaker_StandingTable_1
342104237700,333.0283,left,SaltShaker_StandingTable_1
342119295300,333.0432,left,SaltShaker_StandingTable_1
342134000700,333.0579,left,SaltShaker_StandingTable_1
342148581900,333.0725,left,SaltShaker_StandingTable_1
342163256200,333.0872,left,SaltShaker_StandingTable_1
342177904200,333.1018,left,SaltShaker_StandingTable_1
342192757900,333.1167,left,SaltShaker_StandingTable_1
342206475800,333.1304,left,SaltShaker_StandingTable_1
342220933900,333.1449,left,SaltShaker_StandingTable_1
342234689100,333.1587,left,SaltShaker_StandingTable_1
342248945700,333.1729,left,SaltShaker_StandingTable_1
342263086900,333.1873,left,SaltShaker_StandingTable_1
342277154800,333.2011,left,SaltShaker_StandingTable_1
342290977300,333.2150,left,SaltShaker_StandingTable_1
342304400800,333.2285,left,SaltShaker_StandingTable_1
342318484800,333.2425,left,SaltShaker_StandingTable_1
342332152200,333.2561,left,SaltShaker_StandingTable_1
342345877600,333.2700,left,SaltShaker_StandingTable_1
342359576600,333.2838,left,SaltShaker_StandingTable_1
342373690200,333.2977,left,SaltShaker_StandingTable_1
342388129800,333.3121,left,SaltShaker_StandingTable_1
342401175500,333.3254,left,SaltShaker_StandingTable_1
342415079400,333.3392,left,SaltShaker_StandingTable_1
342429147800,333.3532,left,SaltShaker_StandingTable_1
342442688300,333.3669,left,SaltShaker_StandingTable_1
342456959000,333.3810,left,SaltShaker_StandingTable_1
342476821600,333.4008,left,SaltShaker_StandingTable_1
342487809300,333.4118,left,SaltShaker_StandingTable_1
342501377400,333.4256,left,SaltShaker_StandingTable_1
342515733800,333.4397,left,SaltShaker_StandingTable_1
342529878500,333.4539,left,SaltShaker_StandingTable_1
342543576400,333.4676,left,SaltShaker_StandingTable_1
342569166900,333.4931,left,SaltShaker_StandingTable_1
342581875100,333.5061,left,SaltShaker_StandingTable_1
342595987700,333.5200,left,SaltShaker_StandingTable_1
342610347400,333.5344,left,SaltShaker_StandingTable_1
342623771300,333.5480,left,SaltShaker_StandingTable_1
342637851100,333.5620,left,SaltShaker_StandingTable_1
342651734700,333.5757,left,SaltShaker_StandingTable_1
342665249900,333.5895,left,SaltShaker_StandingTable_1
342679253500,333.6033,left,SaltShaker_StandingTable_1
342693468900,333.6176,left,SaltShaker_StandingTable_1
342706928500,333.6309,left,SaltShaker_StandingTable_1
342720693800,333.6450,left,SaltShaker_StandingTable_1
342734672800,333.6588,left,SaltShaker_StandingTable_1
342748689500,333.6728,left,SaltShaker_StandingTable_1
342762732100,333.6869,left,SaltShaker_StandingTable_1
342776629500,333.7007,left,SaltShaker_StandingTable_1
342790532700,333.7146,left,SaltShaker_StandingTable_1
342804165000,333.7284,left,SaltShaker_StandingTable_1
342818734400,333.7427,left,SaltShaker_StandingTable_1
342832310100,333.7564,left,SaltShaker_StandingTable_1
342846141400,333.7702,left,SaltShaker_StandingTable_1
342859862300,333.7841,left,SaltShaker_StandingTable_1
342873946500,333.7980,left,SaltShaker_StandingTable_1
342887871400,333.8120,left,SaltShaker_StandingTable_1
342901705700,333.8259,left,SaltShaker_StandingTable_1
342915794700,333.8399,left,SaltShaker_StandingTable_1
342929785400,333.8538,left,SaltShaker_StandingTable_1
342943848700,333.8681,left,SaltShaker_StandingTable_1
342957805500,333.8818,left,SaltShaker_StandingTable_1
342971933000,333.8960,left,SaltShaker_StandingTable_1
342987033900,333.9110,left,SaltShaker_StandingTable_1
343000714100,333.9250,left,SaltShaker_StandingTable_1
343013455900,333.9376,left,SaltShaker_StandingTable_1
343026998500,333.9511,left,SaltShaker_StandingTable_1
343041081800,333.9653,left,SaltShaker_StandingTable_1
343054998000,333.9791,left,SaltShaker_StandingTable_1
343069439900,333.9935,left,SaltShaker_StandingTable_1
343082644300,334.0069,left,SaltShaker_StandingTable_1
343097230100,334.0213,left,SaltShaker_StandingTable_1
343111033500,334.0351,left,SaltShaker_StandingTable_1
343124470300,334.0488,left,SaltShaker_StandingTable_1
343138567900,334.0627,left,SaltShaker_StandingTable_1
343154540800,334.0786,left,SaltShaker_StandingTable_1
343170505300,334.0946,left,SaltShaker_StandingTable_1
343186053600,334.1101,left,SaltShaker_StandingTable_1
343201529500,334.1258,left,SaltShaker_StandingTable_1
343216833200,334.1409,left,SaltShaker_StandingTable_1
343231674700,334.1558,left,SaltShaker_StandingTable_1
343246219600,334.1703,left,SaltShaker_StandingTable_1
343260752200,334.1851,left,SaltShaker_StandingTable_1
343275507400,334.1996,left,SaltShaker_StandingTable_1
343289925200,334.2141,left,SaltShaker_StandingTable_1
343304633300,334.2289,left,SaltShaker_StandingTable_1
343318968900,334.2431,left,SaltShaker_StandingTable_1
343332509400,334.2566,left,SaltShaker_StandingTable_1
343346426300,334.2706,left,SaltShaker_StandingTable_1
343360316100,334.2846,left,SaltShaker_StandingTable_1
343375044900,334.2992,left,SaltShaker_StandingTable_1
343389023200,334.3130,left,SaltShaker_StandingTable_1
343402322400,334.3266,left,SaltShaker_StandingTable_1
343416387100,334.3405,left,SaltShaker_StandingTable_1
343430597200,334.3547,left,SaltShaker_StandingTable_1
343444374200,334.3686,left,SaltShaker_StandingTable_1
