timeStampNs,gameTime,buttonSelection,
7832705100,0.0000,StartButton
200542287800,192.6953,Dine In
208231761600,200.3849,No Standing Table
215326225900,207.4794,Yes Take Out
220006430200,212.1595,MenuTakeOut
