timeStampNs,gameTime,hand,objectName
282635471600,278.2278,left,SaltShaker_StandingTable_1
282649028800,278.2416,left,SaltShaker_StandingTable_1
282663057800,278.2554,left,SaltShaker_StandingTable_1
282676864600,278.2693,left,SaltShaker_StandingTable_1
282690972200,278.2834,left,SaltShaker_StandingTable_1
282704519500,278.2971,left,SaltShaker_StandingTable_1
282718718000,278.3111,left,SaltShaker_StandingTable_1
282732696400,278.3250,left,SaltShaker_StandingTable_1
282746409200,278.3390,left,SaltShaker_StandingTable_1
282760537200,278.3530,left,SaltShaker_StandingTable_1
282774648300,278.3670,left,SaltShaker_StandingTable_1
282788295000,278.3808,left,SaltShaker_StandingTable_1
282801825400,278.3942,left,SaltShaker_StandingTable_1
282816256400,278.4086,left,SaltShaker_StandingTable_1
282829813000,278.4224,left,SaltShaker_StandingTable_1
282844117000,278.4365,left,SaltShaker_StandingTable_1
282857776800,278.4502,left,SaltShaker_StandingTable_1
282871722200,278.4641,left,SaltShaker_StandingTable_1
282885461600,278.4780,left,SaltShaker_StandingTable_1
282899920400,278.4922,left,SaltShaker_StandingTable_1
282913607800,278.5060,left,SaltShaker_StandingTable_1
282927139100,278.5197,left,SaltShaker_StandingTable_1
282941620300,278.5338,left,SaltShaker_StandingTable_1
282955119400,278.5474,left,SaltShaker_StandingTable_1
282969175100,278.5618,left,SaltShaker_StandingTable_1
282983263400,278.5757,left,SaltShaker_StandingTable_1
282997534600,278.5899,left,SaltShaker_StandingTable_1
283010503600,278.6030,left,SaltShaker_StandingTable_1
283024890200,278.6173,left,SaltShaker_StandingTable_1
283039060800,278.6315,left,SaltShaker_StandingTable_1
283052971500,278.6454,left,SaltShaker_StandingTable_1
283066698700,278.6591,left,SaltShaker_StandingTable_1
283080769600,278.6731,left,SaltShaker_StandingTable_1
283094187600,278.6866,left,SaltShaker_StandingTable_1
283108502700,278.7010,left,SaltShaker_StandingTable_1
283122638700,278.7149,left,SaltShaker_StandingTable_1
283136241900,278.7286,left,SaltShaker_StandingTable_1
283150220800,278.7428,left,SaltShaker_StandingTable_1
283164366200,278.7568,left,SaltShaker_StandingTable_1
283178886400,278.7712,left,SaltShaker_StandingTable_1
283192098200,278.7845,left,SaltShaker_StandingTable_1
283205826400,278.7983,left,SaltShaker_StandingTable_1
283219899200,278.8122,left,SaltShaker_StandingTable_1
283233906000,278.8262,left,SaltShaker_StandingTable_1
283247409900,278.8400,left,SaltShaker_StandingTable_1
283261378200,278.8538,left,SaltShaker_StandingTable_1
