timeStampNs,gameTime,hand,objectName
276689133600,255.7567,right,PepperShaker_StandingTable_1
276702930300,255.7705,right,PepperShaker_StandingTable_1
276716505000,255.7843,right,PepperShaker_StandingTable_1
276730758500,255.7983,right,PepperShaker_StandingTable_1
276744307300,255.8119,right,PepperShaker_StandingTable_1
276758110000,255.8259,right,PepperShaker_StandingTable_1
276772270900,255.8399,right,PepperShaker_StandingTable_1
276786419400,255.8540,right,PepperShaker_StandingTable_1
276800427700,255.8681,right,PepperShaker_StandingTable_1
276814633600,255.8822,right,PepperShaker_StandingTable_1
276827563800,255.8952,right,PepperShaker_StandingTable_1
276842264600,255.9098,right,PepperShaker_StandingTable_1
276855384300,255.9231,right,PepperShaker_StandingTable_1
276869801300,255.9374,right,PepperShaker_StandingTable_1
276884317200,255.9516,right,PepperShaker_StandingTable_1
276897614200,255.9654,right,PepperShaker_StandingTable_1
276911725700,255.9792,right,PepperShaker_StandingTable_1
277078160700,256.1459,right,PepperShaker_StandingTable_1
277092651400,256.1602,right,PepperShaker_StandingTable_1
277107016000,256.1747,right,PepperShaker_StandingTable_1
277120121700,256.1879,right,PepperShaker_StandingTable_1
277134130700,256.2017,right,PepperShaker_StandingTable_1
277148754400,256.2164,right,PepperShaker_StandingTable_1
277162187600,256.2298,right,PepperShaker_StandingTable_1
277176251400,256.2440,right,PepperShaker_StandingTable_1
277190143900,256.2577,right,PepperShaker_StandingTable_1
277204339600,256.2720,right,PepperShaker_StandingTable_1
277218087300,256.2859,right,PepperShaker_StandingTable_1
277231871300,256.2995,right,PepperShaker_StandingTable_1
277245665800,256.3132,right,PepperShaker_StandingTable_1
277259671200,256.3275,right,PepperShaker_StandingTable_1
277273186500,256.3408,right,PepperShaker_StandingTable_1
277287350100,256.3550,right,PepperShaker_StandingTable_1
277301429200,256.3690,right,PepperShaker_StandingTable_1
277314986100,256.3828,right,PepperShaker_StandingTable_1
